date,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_open,btc_high,btc_low,btc_close,btc_volume,tvl_total_usd,tvl_uniswap_usd,tvl_aave_usd,usdc,vixcls,dtwexbgs,fear_greed,fedfunds,gtrends_defi,gtrends_crypto_crash,gtrends_ethereum,eth_log_return,btc_log_return,tvl_log_return,eth_vol_30d,btc_vol_30d,tvl_vol_30d,tvl_drawdown,event_luna,event_ftx,event_svb,usdc_depeg,usdc_deviation,usdc_depeg_severity,fg_norm,gtrends_norm,sentiment_composite,sentiment_z,vix_change,dxy_log_return,ffr_change,event_day,event,tvl_indexed,eth_indexed
2022-11-25,1203.72,1207.77,1171.2,1199.3,391430.1658,16599.55,16666.0,16342.81,16522.14,182089.49533,40303564669,3533979909,3637351409.0,,20.5,123.3386,20.0,3.78,7.0,1.0,34.0,-0.0036870159910469,-0.0046381406950624,-0.0064580915763378,1.1759078256732656,0.8106279674815025,0.6098694093807735,-0.3006721081012143,0,1,0,0,,,0.2,0.14,0.17,-1.368009069078628,0.0799999999999983,,0.0,14,FTX bankruptcy,90.60426726097054,93.02091089600397
2022-11-26,1199.29,1235.66,1196.2,1205.6,379840.8116,16521.35,16701.99,16385.0,16458.57,181804.81666,40251521938,3536755228,3680292071.0,,,,22.0,3.78,7.0,1.0,34.0,0.0052393150746103,-0.0038549854582066,-0.001292103091999,1.1733828826548307,0.8087558756828191,0.5993790601430303,-0.3015751283094213,0,1,0,0,,,0.22,0.14,0.18,-1.2868215139639356,,,0.0,15,FTX bankruptcy,90.48727280781883,93.50955572102258
2022-11-27,1205.61,1223.33,1188.65,1193.88,286386.7986,16457.61,16600.0,16401.0,16428.78,162025.47607,40753350372,3526039411,3686289846.0,,,,26.0,3.78,6.0,1.0,29.0,-0.0097688609230169,-0.0018116393171025,0.012390238751036,1.1669941571940077,0.8052908707845302,0.6041103590214673,-0.2928676448963221,0,1,0,0,,,0.26,0.12,0.19,-1.205633958849243,,,0.0,16,FTX bankruptcy,91.61540621057618,92.60052122114669
2022-11-28,1193.88,1199.25,1151.02,1167.77,478795.6093,16428.77,16487.04,15995.27,16212.91,252695.40367,40501136296,3429909401,3704240748.0,,22.21,123.6032,28.0,3.78,6.0,1.0,29.0,-0.0221125602001728,-0.0132268364279651,-0.0062080236147018,1.1537582740144734,0.8028474785150477,0.6002944753056734,-0.297243941125324,0,1,0,0,,,0.28,0.12,0.2,-1.1244464037345503,,,0.0,17,FTX bankruptcy,91.04841736637454,90.57535989079176
2022-11-29,1167.77,1228.37,1158.27,1216.49,512143.5861,16212.18,16548.71,16100.0,16442.53,248106.25009,39844306298,3412849574,3642423296.0,,21.89,123.6615,26.0,3.78,6.0,1.0,29.0,0.0408737156965432,0.0140634322802119,-0.0163505137259179,1.1673808338400915,0.8066276535247219,0.593599175539755,-0.3086409364434709,0,1,0,0,,,0.26,0.12,0.19,-1.205633958849243,-0.3200000000000003,0.00047155943473,0.0,18,FTX bankruptcy,89.57183331797674,94.35421320426906
2022-11-30,1216.49,1309.77,1212.5,1294.46,815679.2717,16442.91,17249.0,16428.3,17163.64,303019.80719,40862919579,3565852415,3854147934.0,,20.58,123.5175,29.0,3.78,6.0,1.0,29.0,0.0621239568671644,0.0429219220456457,0.0252435233830069,1.1933176446705167,0.8256390244323613,0.6063706021133504,-0.2909664531983265,0,1,0,0,,,0.29,0.12,0.205,-1.0838526261772046,-1.3100000000000025,-0.0011651476564824,0.0,19,FTX bankruptcy,91.86172282788117,100.40177463390421
2022-12-01,1294.46,1299.9,1262.77,1276.41,430018.7391,17165.53,17324.0,16855.01,16977.37,232818.18218,41407826437,3483035376,3858291226.0,,19.84,122.0045,27.0,4.1,6.0,1.0,29.0,-0.0140421698447763,-0.0109119119942652,0.0132468672692549,1.1930183589222494,0.8255661729524698,0.61142742009568,-0.2815114938810571,0,1,0,0,,,0.27,0.12,0.195,-1.165040181291897,-0.7399999999999984,-0.0123249171354218,0.3199999999999998,20,FTX bankruptcy,93.08669850931368,99.00176842889056
2022-12-02,1276.4,1297.18,1265.24,1295.59,371559.585,16978.0,17105.73,16787.85,17092.74,202372.2062,41459749613,3491869896,3894532227.0,,19.06,122.0102,27.0,4.1,6.0,1.0,29.0,0.0149147399277448,0.0067725311702464,0.00125316041014,1.189735326959642,0.8259515396490364,0.6121090408385943,-0.2806105481331814,0,1,0,0,,,0.27,0.12,0.195,-1.165040181291897,-0.7800000000000011,4.671849688592587e-05,0.0,21,FTX bankruptcy,93.20342419732611,100.489420451725
2022-12-03,1295.58,1309.0,1236.26,1240.51,347148.2588,17092.13,17188.98,16858.74,16885.2,154542.57306,40947057743,3496032280,3921489067.0,,,,27.0,4.1,6.0,1.0,29.0,-0.0434436044707897,-0.0122163133533219,-0.0124431100167993,1.1959691906059473,0.8257192460137296,0.6118488612645705,-0.2895065286149407,0,1,0,0,,,0.27,0.12,0.195,-1.165040181291897,,,0.0,22,FTX bankruptcy,92.05086929074396,96.21726855299082
2022-12-04,1240.5,1287.19,1240.1,1279.41,324129.5466,16885.2,17202.84,16878.25,17105.7,178619.13387,40926156829,3450540300,3849201418.0,,,,26.0,4.1,7.0,0.0,26.0,0.0308764487843355,0.0129742426986612,-0.0005105678227805,1.1703730236386685,0.8077918405090224,0.6100736902348748,-0.2898691911299419,0,1,0,0,,,0.26,0.11,0.185,-1.2462277364065897,,,0.0,23,FTX bankruptcy,92.00388307467084,99.23445644080418
2022-12-05,1279.4,1305.11,1246.61,1259.41,391628.5166,17106.65,17424.25,16867.0,16966.35,233703.29225,41533444008,3508901535,3932651833.0,,20.75,122.6384,26.0,4.1,7.0,0.0,26.0,-0.015755676837173,-0.008179770631694,0.01472959249362,1.1706279497411147,0.8061727443512136,0.5978754805146536,-0.2793318387603664,0,1,0,0,,,0.26,0.11,0.185,-1.2462277364065897,,,0.0,24,FTX bankruptcy,93.36909258708398,97.68320302804668
2022-12-06,1259.41,1274.76,1241.56,1271.32,301631.839,16966.35,17107.01,16906.37,17088.96,218730.76883,41006596427,3482131342,3846193170.0,,22.17,123.0191,25.0,4.1,7.0,0.0,26.0,0.009412373448134,0.0072006703080002,-0.0127660401742322,1.1676982310359982,0.8067459390266369,0.5974615579698325,-0.2884734422686063,0,1,0,0,,,0.25,0.11,0.18,-1.2868215139639356,1.4200000000000017,0.0030994397058261,0.0,25,FTX bankruptcy,92.18471499103885,98.60697443534376
2022-12-07,1271.31,1278.69,1218.01,1231.18,398559.5166,17088.96,17142.21,16678.83,16836.64,220657.41334,41387502800,3505613926,3829992372.0,,22.68,122.7608,29.0,4.1,7.0,0.0,26.0,-0.0320826716820397,-0.0148751770092267,0.0092460283000777,1.170647422517161,0.8067096092695363,0.5999806075139369,-0.2818641397657487,0,1,0,0,,,0.29,0.11,0.1999999999999999,-1.1244464037345507,0.509999999999998,-0.0021018813588531,0.0,26,FTX bankruptcy,93.04101003849019,95.49360883593945
2022-12-08,1231.18,1292.58,1222.01,1280.18,406653.5447,16836.64,17299.0,16733.49,17224.1,236417.97804,41354172641,3457971711,3765423003.0,,22.29,122.4152,25.0,4.1,7.0,0.0,26.0,0.039027633948655,0.0227521019316931,-0.0008056438457436,1.0424619551076315,0.7310601966499198,0.6003807978945672,-0.2824424685071777,0,1,0,0,,,0.25,0.11,0.18,-1.2868215139639356,-0.3900000000000005,-0.0028192011363212,0.0,27,FTX bankruptcy,92.96608230793612,99.29417969719535
2022-12-09,1280.18,1296.64,1250.0,1263.1,406008.0032,17224.1,17360.0,17058.21,17128.56,238422.06465,41501455988,3540169455,3833645593.0,,22.83,122.4201,26.0,4.1,7.0,0.0,26.0,-0.0134316762469649,-0.0055623201422599,0.0035551839885188,0.7892914033879921,0.4918667285772499,0.4988083533608426,-0.2798868793573045,0,1,0,0,,,0.26,0.11,0.185,-1.2462277364065897,0.5399999999999991,4.002690789000891e-05,0.0,28,FTX bankruptcy,93.29718204673769,97.96940928270041
2022-12-10,1263.11,1283.61,1259.6,1266.35,182278.6396,17128.56,17227.72,17092.0,17127.49,140573.97937,41465967119,3530595683,3818990496.0,,,,27.0,4.1,7.0,0.0,26.0,0.0025697300112286,-6.247071687181942e-05,-0.000855489295326,0.540292102480412,0.3427257142234336,0.2793439739919804,-0.2724276308060103,0,1,0,0,,,0.27,0.11,0.19,-1.205633958849243,,,0.0,29,FTX bankruptcy,93.21740143680721,98.22148796227351
2022-12-11,1266.35,1284.75,1255.85,1263.01,180494.902,17127.49,17270.99,17071.0,17085.05,155286.47871,41755549838,3524713628,3820138958.0,,,,26.0,4.1,6.0,0.0,27.0,-0.0026409858156377,-0.0024809629316508,0.0069593513398299,0.5397691014913909,0.3256484594425951,0.2386514910086548,-0.261149102066353,0,1,0,0,,,0.26,0.11,0.185,-1.2462277364065897,,,0.0,30,FTX bankruptcy,93.86839670935727,97.96242864234301
2023-02-08,1671.03,1697.91,1630.47,1650.43,417966.2539,23242.42,23452.0,22665.85,22963.0,280056.30717,48766151499,4070124078,4764650898.0,,19.63,120.1436,58.0,4.57,16.0,1.0,67.0,-0.0124043427522276,-0.0120105003106417,0.0243654799522276,0.5473680684467311,0.4723306295004426,0.3463050940208361,0.0,0,0,1,0,,,0.58,0.28,0.43,0.7428673639033764,0.9699999999999988,-0.001695697253309,0.0,-30,SVB failure,110.18535202606039,115.70272847087854
2023-02-09,1650.42,1656.17,1524.4,1545.35,658011.6964,22961.85,23011.39,21688.0,21796.35,402894.6955,48291311348,4024207884,4665571690.0,,20.71,119.9781,55.0,4.57,16.0,1.0,67.0,-0.0657854381103781,-0.0521417003525174,-0.0097848001707416,0.6036427282592749,0.5185677022327569,0.3509627574903199,-0.0097370847689249,0,0,1,0,,,0.55,0.28,0.415,0.621086031231338,1.0800000000000018,-0.0013784678869636,0.0,-29,SVB failure,109.11246791308882,108.33613751717562
2023-02-10,1545.35,1555.01,1490.0,1513.06,484654.2199,21797.83,21938.16,21451.0,21625.19,338591.94247,46196393488,3914243866,4433974705.0,,20.53,120.1419,48.0,4.57,16.0,1.0,67.0,-0.0211163315789654,-0.0078836856777029,-0.0443499231908351,0.5968789152073948,0.5155312396510238,0.392721038636725,-0.0526955261387131,0,0,1,0,,,0.48,0.28,0.38,0.336929588329914,-0.1799999999999997,0.0013643180527038,0.0,-28,SVB failure,104.37907692826782,106.07246011048484
2023-02-11,1513.05,1543.0,1505.0,1538.51,289691.5708,21625.19,21906.32,21599.78,21862.55,177021.58433,45992665826,3893070317,4342405778.0,,,,49.0,4.57,16.0,1.0,67.0,0.0166803252644485,0.0109162884567473,-0.0044197867981148,0.5961721207802284,0.4922158439236988,0.3857415362689452,-0.0568731709956007,0,0,1,0,,,0.49,0.28,0.385,0.3775233658872603,,,0.0,-27,SVB failure,103.91876165907179,107.85662208014357
2023-02-12,1538.5,1548.02,1493.08,1514.83,286758.374,21862.02,22090.0,21630.0,21783.54,204435.65163,46499000707,3922324621,4437062419.0,,,,50.0,4.57,17.0,0.0,69.0,-0.0155111941522793,-0.0036204886304742,0.0109488769781522,0.5940924208074666,0.4572181225379813,0.386512137290629,-0.0464902544554185,0,0,1,0,,,0.5,0.2866666666666667,0.3933333333333333,0.4451796618161705,,,0.0,-26,SVB failure,105.06280697310899,106.19654524550629
2023-02-13,1514.82,1526.1,1461.93,1505.24,643152.3904,21782.37,21894.99,21351.07,21773.97,295730.76791,46258331045,3894614913,4394827518.0,,20.34,119.9828,48.0,4.57,17.0,0.0,69.0,-0.0063508675184227,-0.0004394190647714,-0.0051892437508007,0.5471510495951674,0.4243834287605176,0.3481306370674743,-0.0514254329471011,0,0,1,0,,,0.48,0.2866666666666667,0.3833333333333333,0.3639921067014779,,,0.0,-25,SVB failure,104.5190225936915,105.52424216931662
2023-02-14,1505.25,1569.0,1482.66,1555.71,668964.3768,21774.63,22319.08,21532.77,22199.84,361958.40109,45909550655,3861197735,4476413203.0,,18.91,119.9229,50.0,4.57,17.0,0.0,69.0,0.0329796791391873,0.01936986197704,-0.0075684077453763,0.559807781634364,0.4285357230226685,0.3495883206010786,-0.0585775329033003,0,0,1,0,,,0.5,0.2866666666666667,0.3933333333333333,0.4451796618161705,-1.4299999999999995,-0.0004993628850397,0.0,-24,SVB failure,103.73096594229212,109.06242113232942
2023-02-15,1555.7,1680.0,1542.55,1674.92,581207.8586,22199.84,24380.0,22047.28,24324.05,375669.16111,46696863104,3926125502,4571631171.0,,18.23,120.4557,53.0,4.57,17.0,0.0,69.0,0.0738333698775732,0.0913804911936594,0.0170038205040338,0.6143357784589817,0.5287008763125502,0.352936224319814,-0.0424328828786588,0,0,1,0,,,0.53,0.2866666666666667,0.4083333333333333,0.5669609944882094,-0.6799999999999997,0.0044330141912083,0.0,-23,SVB failure,105.50986988859479,117.41959002832225
2023-02-16,1674.92,1742.97,1633.72,1637.84,832723.6731,24322.87,25250.0,23505.25,23517.72,450080.68366,49415030898,4123862278,4938542445.0,,20.17,120.4651,62.0,4.57,17.0,0.0,69.0,-0.0223871023802117,-0.0337113932826645,0.0565776559054702,0.6194573279586109,0.5449527182489855,0.4012538366990151,0.0,0,0,1,0,,,0.62,0.2866666666666667,0.4533333333333333,0.932304992504326,1.9400000000000013,7.803394314456076e-05,0.0,-22,SVB failure,111.6514715127035,114.8201116065169
2023-02-17,1637.83,1722.0,1630.51,1693.87,579934.663,23517.72,25021.11,23339.37,24569.97,496813.21376,48524633714,4069279722,4836862759.0,,20.02,120.5526,61.0,4.57,17.0,0.0,69.0,0.0336375512825236,0.0437707859750721,-0.0181830664748261,0.6146422883516759,0.554410241210587,0.4084338430983695,-0.0180187519428635,0,0,1,0,,,0.61,0.2866666666666667,0.4483333333333333,0.8917112149469796,-0.1500000000000021,0.0007260877839609,0.0,-21,SVB failure,109.63965134346039,118.74807212360841
2023-02-18,1693.81,1713.13,1679.77,1691.62,267305.7813,24568.24,24877.0,24430.0,24631.95,216917.25213,49824027991,4157442469,5032031471.0,,,,60.0,4.57,17.0,0.0,69.0,-0.0013292021723714,0.0025194152091865,0.0264257768201057,0.6096360235771258,0.5524665985507962,0.4060299207512733,0.0,0,0,1,0,,,0.6,0.2866666666666667,0.4433333333333333,0.8511174373896333,,,0.0,-20,SVB failure,112.57558562227732,118.59033678247945
2023-02-19,1691.62,1726.59,1666.14,1679.75,401023.0477,24632.05,25192.0,24192.57,24271.76,300395.99542,50124865084,4187161222,5027934216.0,,,,60.0,4.57,17.0,0.0,66.0,-0.0070416768542159,-0.0147308461197347,0.006019836583131,0.5647326422146284,0.4991524503030677,0.4041297485833045,0.0,0,0,1,0,,,0.6,0.2766666666666666,0.4383333333333333,0.810523659832287,,,0.0,-19,SVB failure,113.25531613157086,117.7581952272791
2023-02-20,1679.74,1719.89,1650.56,1703.27,451314.8335,24272.51,25121.23,23840.83,24842.2,346938.56997,49837966685,4158408303,4971453370.0,,21.23,,58.0,4.57,17.0,0.0,66.0,0.0139049600420274,0.0232302853505922,-0.0057401172350246,0.5619612096508266,0.5044189156910999,0.378240113850155,-0.0057236742387079,0,0,1,0,,,0.58,0.2766666666666666,0.4283333333333333,0.7293361047175945,,,0.0,-18,SVB failure,112.60707959623188,119.40705532654721
2023-02-21,1703.27,1716.66,1636.3,1659.76,520354.4688,24843.89,25250.0,24148.34,24452.16,376000.82868,50492200478,4211607226,4985000477.0,,22.87,120.6256,60.0,4.57,17.0,0.0,66.0,-0.0258769192574026,-0.0158252643940644,0.0130418015760436,0.5700453883916285,0.5082252284747635,0.3794184197393798,0.0,0,0,1,0,,,0.6,0.2766666666666666,0.4383333333333333,0.810523659832287,1.6400000000000006,,0.0,-17,SVB failure,114.08529714207467,116.35680435209332
2023-02-22,1659.77,1666.95,1595.07,1643.14,528875.4809,24450.67,24476.05,23574.69,24182.21,379425.75365,49462067382,4132572485,4864987674.0,,22.29,120.8389,59.0,4.57,17.0,0.0,66.0,-0.0100639681960395,-0.0111013167175208,-0.0206128180834387,0.5712599167510823,0.5097813659467212,0.3883423623868292,-0.0204018261483541,0,0,1,0,,,0.59,0.2766666666666666,0.4333333333333333,0.7699298822749407,-0.5800000000000018,0.0017667197909511,0.0,-16,SVB failure,111.75774874369876,115.19166596562071
2023-02-23,1643.15,1679.0,1628.75,1650.53,501305.9717,24182.21,24599.59,23608.0,23940.2,398400.45437,49213134574,4120505239,4825855897.0,,21.14,121.0896,56.0,4.57,17.0,0.0,66.0,0.004487403049425,-0.0100581845457686,-0.005045509533478,0.5482556528656337,0.5090077202220042,0.3889906829984855,-0.025331950120837,0,0,1,0,,,0.56,0.2766666666666666,0.4183333333333333,0.6481485496029019,-1.1499999999999986,0.002072513901721,0.0,-15,SVB failure,111.19529408535075,115.70973893048429
2023-02-24,1650.52,1664.66,1575.64,1607.8,512515.4982,23940.2,24132.35,22841.19,23185.29,343582.57453,49238405385,4115110650,4812365699.0,,21.67,121.5681,53.0,4.57,17.0,0.0,66.0,-0.0262296635444092,-0.0320410284614873,0.000513365490586,0.5431229656350747,0.5185583376515093,0.3837431311825638,-0.0248314607232515,0,0,1,0,,,0.53,0.2766666666666666,0.4033333333333333,0.5263672169308631,0.5300000000000011,0.0039438321570516,0.0,-14,SVB failure,111.25239256699075,112.7141695409551
2023-02-25,1607.8,1608.98,1557.33,1594.58,290188.0391,23184.04,23219.13,22722.0,23157.07,191311.8101,48282919285,4059655519,4712251852.0,,,,52.0,4.57,17.0,0.0,66.0,-0.008256406234486,-0.0012178923770018,-0.0195960561246287,0.5433803870685169,0.518511370555211,0.3818134809920219,-0.043754900204094,0,0,1,0,,,0.52,0.2766666666666666,0.3983333333333333,0.4857734393735168,,,0.0,-13,SVB failure,109.09350635086878,111.78738678107736
2023-02-26,1594.58,1651.26,1587.76,1641.36,308607.9941,23157.07,23689.99,23059.18,23554.85,202323.73623,48016589516,4046730320,4690407553.0,,,,51.0,4.57,16.0,1.0,62.0,0.0289147877985758,0.0170316105816872,-0.0055312940086681,0.5526542991124588,0.5217711177027405,0.3816460997920101,-0.0490295716677796,0,0,1,0,,,0.51,0.2633333333333333,0.3866666666666666,0.3910546250730423,,,0.0,-12,SVB failure,108.49174388960738,115.06687978463867
2023-02-27,1641.37,1665.22,1608.0,1633.45,431861.4129,23554.85,23897.99,23106.77,23492.09,283706.0859,49028050759,4120892162,4819752538.0,,20.95,121.3941,50.0,4.57,16.0,1.0,62.0,-0.0048308240068122,-0.0026679753126395,0.0208460326712584,0.5496800502000683,0.5218036806752367,0.3865738383534154,-0.0289975422964175,0,0,1,0,,,0.5,0.2633333333333333,0.3816666666666666,0.350460847515696,,,0.0,-11,SVB failure,110.777103912798,114.5123524298253
2023-02-28,1633.45,1647.52,1596.66,1605.23,393523.1647,23492.09,23600.0,23020.97,23141.57,264140.99894,49033142641,4107601583,4853381542.0,,20.7,121.3341,53.0,4.57,16.0,1.0,62.0,-0.0174272939731129,-0.0150332013979481,0.0001038511123112,0.5297844616076878,0.5129261048799683,0.3862368042618688,-0.0288966973747901,0,0,1,0,,,0.53,0.2633333333333333,0.3966666666666666,0.4722421801877348,-0.25,-0.0004943801438979,0.0,-10,SVB failure,110.78860883564712,112.5340007290878
2023-03-01,1605.24,1669.72,1595.0,1665.22,474456.8235,23141.57,24000.0,23020.03,23628.97,315287.41737,48716337990,4089844111,4741543610.0,,20.58,120.6347,50.0,4.65,16.0,1.0,62.0,0.0366901983399701,0.0208429342438966,-0.0064819937292606,0.5159142903898779,0.4988436955115218,0.3811863584294401,-0.0351710258453434,0,0,1,0,,,0.5,0.2633333333333333,0.3816666666666666,0.350460847515696,-0.120000000000001,-0.0057809266961381,0.08,-9,SVB failure,110.07280020771708,116.73957544656628
2023-03-02,1665.23,1677.86,1619.18,1647.86,423023.8082,23629.76,23796.93,23195.9,23465.32,239315.45219,49595984488,4195191837,4814175851.0,,19.59,121.1302,51.0,4.65,16.0,1.0,62.0,-0.0104797704134681,-0.0069499151047281,0.0178954163825992,0.5163755526823596,0.4977282613112185,0.3673166897958694,-0.0177495926403621,0,0,1,0,,,0.51,0.2633333333333333,0.3866666666666666,0.3910546250730423,-0.9899999999999984,0.0040990292121318,0.0,-8,SVB failure,112.06032959154817,115.52255965901124
2023-03-03,1647.86,1649.25,1544.39,1569.45,742816.5976,23465.32,23476.95,21971.13,22354.34,319954.19785,49215692145,4154833146,4808899210.0,,18.49,120.7742,50.0,4.65,16.0,1.0,62.0,-0.0487522369093608,-0.0485031008319871,-0.0076973538680149,0.5300778498192825,0.5171718382957166,0.3678137272975347,-0.0252812973274196,0,0,1,0,,,0.5,0.2633333333333333,0.3816666666666666,0.350460847515696,-1.1000000000000014,-0.0029433136148422,0.0,-7,SVB failure,111.20107282433887,110.02565828215698
2023-03-04,1569.45,1577.53,1549.12,1566.73,237640.2606,22354.34,22410.0,22157.08,22346.57,121257.38132,47715099980,3945731424,4617403537.0,,,,50.0,4.65,16.0,1.0,62.0,-0.0017345947503006,-0.0003476439328977,-0.0309646094574973,0.5300087453838567,0.5163198174338178,0.3635754358870917,-0.0550005836883661,0,0,1,0,,,0.5,0.2633333333333333,0.3816666666666666,0.350460847515696,,,0.0,-6,SVB failure,107.81053920899988,109.83497378088107
2023-03-05,1566.74,1588.77,1553.05,1564.58,299240.7415,22346.57,22662.09,22189.22,22430.24,154841.75786,47628464504,3936960647,4749935984.0,,,,47.0,4.65,17.0,1.0,58.0,-0.0013732273954761,0.0037372067095843,-0.001817332933022,0.5276268853783207,0.5166523300928381,0.3623460577251762,-0.0567164026699086,0,0,1,0,,,0.47,0.2533333333333333,0.3616666666666666,0.1880857372863109,,,0.0,-5,SVB failure,107.6147894906486,109.68424889935784
2023-03-06,1564.57,1583.49,1554.44,1565.84,307709.3011,22430.24,22602.19,22258.0,22410.0,203751.82957,47706583577,3950733977,4765926103.0,,18.61,120.485,48.0,4.65,17.0,1.0,58.0,0.000805003844879,-0.0009027606174541,0.0016388325606716,0.5275545806448018,0.5165384359409236,0.3620359453864089,-0.0551692513819777,0,0,1,0,,,0.48,0.2533333333333333,0.3666666666666666,0.2286795148436571,,,0.0,-4,SVB failure,107.79129670505591,109.77258069039004
2023-03-07,1565.84,1584.49,1536.14,1561.96,437947.9032,22409.41,22557.91,21927.0,22197.96,292519.80912,47642232877,3944658457,4729797158.0,,19.59,121.4623,49.0,4.65,17.0,1.0,58.0,-0.0024809783171547,-0.0095068950488123,-0.00134979566949,0.5223058678088024,0.5143228184773821,0.3620350325136614,-0.056443719505585,0,0,1,0,,,0.49,0.2533333333333333,0.3716666666666666,0.2692732924010034,0.9800000000000004,0.0080786627109919,0.0,-3,SVB failure,107.64589863047608,109.50057485768767
2023-03-08,1561.95,1570.89,1523.61,1532.38,460101.7658,22198.56,22287.0,21580.0,21705.44,301460.57272,47435724281,3942757418,4735375080.0,,19.11,121.4511,50.0,4.65,17.0,1.0,58.0,-0.0191193605583952,-0.0224374723911691,-0.004343991539406,0.5253280844277559,0.5192887464130046,0.3611204027355864,-0.0605336303045802,0,0,1,0,,,0.5,0.2533333333333333,0.3766666666666666,0.3098670699583497,-0.4800000000000004,-9.221393309661314e-05,0.0,-2,SVB failure,107.17929994168813,107.42688090631222
2023-03-09,1532.38,1546.45,1408.0,1437.32,718485.1364,21704.37,21834.99,20042.72,20362.22,443658.28584,46482784108,3848565621,4698596658.0,,22.61,121.4458,44.0,4.65,17.0,1.0,58.0,-0.0640418138788692,-0.0638816973065751,-0.0202936118404939,0.5515296946019349,0.5560610733574891,0.3676352801843946,-0.0794066476018795,0,0,1,0,,,0.44,0.2533333333333333,0.3466666666666667,0.0663044046142725,3.5,-4.3639914719587e-05,0.0,-1,SVB failure,105.02616615535823,100.7627380051036
2023-03-10,1437.32,1439.43,1368.39,1426.44,960262.4509,20362.21,20367.78,19549.09,20150.69,618456.4671,44258288967,3655795341,4528670078.0,,24.8,121.2421,34.0,4.65,17.0,1.0,58.0,-0.0075984386593157,-0.0104426920836925,-0.0490393346035031,0.5509745238792036,0.5558180923455515,0.3927315658965127,-0.1234628606395592,0,0,1,0,,,0.34,0.2533333333333333,0.2966666666666666,-0.3396333709591902,2.1900000000000013,-0.0016786996618794,0.0,0,SVB failure,100.0,100.0
2023-03-11,1426.43,1478.07,1408.4,1471.97,1374859.6201,20150.69,20686.51,19765.03,20455.73,427831.82133,43842205596,3541782584,4411297702.0,0.9592,,,33.0,4.65,17.0,1.0,58.0,0.0314198098658217,0.0150245078577906,-0.0094457236976469,0.5190959220190632,0.5320021727726709,0.3926621457477959,-0.1317034080322459,0,0,1,1,-0.0407999999999999,0.0407999999999999,0.33,0.2533333333333333,0.2916666666666666,-0.3802271485165365,,,0.0,1,SVB failure,99.05987470209199,103.19186225848966
2023-03-12,1471.93,1594.19,1448.3,1580.33,1002355.0929,20455.73,22150.0,20270.6,21997.11,430944.94288,42201017135,3321665171,4491342935.0,0.9848,,,33.0,4.65,16.0,1.0,76.0,0.071032046325779,0.0726480422526171,-0.0381526280253667,0.5723214281516268,0.5918102359133766,0.385012752656452,-0.1642072095196674,0,0,1,1,-0.0151999999999999,0.0151999999999999,0.33,0.31,0.32,-0.1501957423582408,,,0.0,2,SVB failure,95.3516688511525,110.78839628726058
2023-03-13,1580.33,1693.49,1565.0,1673.45,1228063.6053,21998.05,24500.0,21813.88,24113.48,687889.31259,45586517624,3559649697,5212999813.0,0.9949,26.52,120.8897,49.0,4.65,16.0,1.0,76.0,0.0572536777306649,0.0918599391330703,0.0771676831855201,0.6026074480017133,0.671593718546376,0.4757497696417987,-0.0971572402778813,0,0,1,1,-0.0050999999999999,0.0050999999999999,0.49,0.31,0.4,0.4993046985592991,,,0.0,3,SVB failure,103.00108451546863,117.316536272118
2023-03-14,1673.44,1780.02,1655.24,1699.4,1283321.2355,24112.27,26386.87,23976.42,24670.41,699360.93423,46479989195,3601820575,5237022058.0,0.9961,23.73,121.0141,56.0,4.65,16.0,1.0,76.0,0.0153878838666418,0.0228335295528605,0.0194098734159133,0.6004227509635836,0.674511967928819,0.4791698450086482,-0.0794620009628648,0,0,1,0,-0.0039,0.0039,0.56,0.31,0.435,0.7834611414607231,-2.789999999999999,0.0010285081174099,0.0,4,SVB failure,105.01985115072242,119.13575053980539
2023-03-15,1699.41,1716.9,1611.0,1649.96,963142.4833,24670.41,25196.97,23896.95,24285.66,581450.72984,46927595167,3630498171,5209658196.0,0.996,26.14,122.1079,50.0,4.65,16.0,1.0,76.0,-0.0295242023929094,-0.0157184970805925,0.0095840054364031,0.6107218804902311,0.677916813558488,0.479931665701485,-0.070597147227781,0,0,1,0,-0.004,0.004,0.5,0.31,0.405,0.5398984761166454,2.41,0.0089980123549433,0.0,5,SVB failure,106.03120062321048,115.66977931073161
2023-03-16,1649.95,1691.42,1632.18,1673.73,627985.6119,24285.66,25167.4,24123.0,24998.78,439421.32998,45777985601,3538534825,5092978072.0,0.9975,22.99,121.7221,52.0,4.65,16.0,1.0,76.0,0.0143036235416254,0.0289409709791094,-0.0248025736837833,0.6026267389616085,0.6815245736073253,0.4872773265954999,-0.0933652095248658,0,0,1,0,-0.0024999999999999,0.0024999999999999,0.52,0.31,0.415,0.621086031231338,-3.150000000000002,-0.0031645024972521,0.0,6,SVB failure,103.43369947069829,117.33616555901405
2023-03-17,1673.73,1800.0,1662.65,1789.27,907528.2825,24998.78,27756.84,24890.0,27395.13,624460.68091,45679976427,3578424800,4988802886.0,0.9977,25.51,121.5643,51.0,4.65,16.0,1.0,76.0,0.0667530467058996,0.0915382366931726,-0.0021432625294601,0.5924897445256743,0.6817794270959853,0.4833818830252112,-0.0953062850389485,0,0,1,0,-0.0022999999999999,0.0022999999999999,0.51,0.31,0.41,0.5804922536739917,2.520000000000003,-0.0012972366900009,0.0,7,SVB failure,103.21225129389897,125.43605058747652
